Name,Address,Phone,Province,Service
Vinh Tân - Công Ty TNHH Thương Mại & Dịch Vụ Ô Tô Vinh Tân,"174 Tôn Đức Thắng, Q. Liên Chiểu, Tp. Đà Nẵng",(0236) 3830019                                 ,Đà Nẵng,Gara
Xưởng Ô Tô Sài Gòn Số 1,"29/19 Phan Văn Hớn, P. Tân Thới Nhất, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 62557766                                ,Tp Hcm,Gara
Hợp Tác Xã Yên Viên Sửa Chữa Ô Tô,"61 Hà Huy Tập, Yên Viên, H. Gia Lâm, Hà Nội",(024) 38272409                                ,Hà Nội,Gara
Doanh Nghiệp Tư Nhân Tân Thịnh Vượng,"1624 Quốc Lộ 1A, P. Thới An, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37173952                                ,Tp Hcm,Gara
Toàn Lực - Công Ty TNHH Sửa Chữa Ôtô Toàn Lực,"264 Đường Láng, Q. Đống Đa, Hà Nội",(024) 38534983                                ,Hà Nội,Gara
Dịch Vụ Tuyết Mai Cho Thuê Xe Du Lịch,"241 Chung Cư Ngô Gia Tự, Lô B, P. 3, Q. 10, Tp. Hồ Chí Minh (TPHCM)",(028) 38398073                                ,Tp Hcm,Gara
Cty Tây Ford Cổ Phần Đầu Tư Thương Mại-Cn Đà Lạt,"10A Nguyễn Công Trứ, P. 8, Tp. Đà Lạt, Lâm Đồng",(0263) 3554090                                 ,Lâm Đồng,Gara
Đông Phong - Công Ty Cổ Phần Ô Tô Đông Phong,"85 Xa Lộ Hà Nội, P. Thảo Điền, Q. 2, Tp. Hồ Chí Minh (TPHCM)",(028) 37446152                                ,Tp Hcm,Gara
Trung Tâm Dịch Vụ Kỹ Thuật Công Đoàn Giáo Dục Hà Nội,"20 Hàn Thuyên, Q. Hai Bà Trưng, Hà Nội",(024) 38254301                                ,Hà Nội,Gara
Cơ Sở Hiệp Thắng,"Tổ 53, Khu Phố 5,Đại Lộ Bình Dương, P. Hiệp Thành, TX. Thủ Dầu Một, Bình Dương",(0274) 3872255                                 ,Bình Dương,Gara
Nhà Máy Cơ khí Cầu Diễn Z157,"P. Cầu Diễn, H. Từ Liêm, Hà Nội",(024) 37644463                                ,Hà Nội,Gara
Cơ Sở Nam Hưng,"76 Đề Thám, P. Cầu Ông Lãnh, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38369234                                ,Tp Hcm,Gara
Hải Hoàng - Công Ty TNHH Hải Hoàng,"50A Phan Đình Phùng, P. Trần Hưng Đạo, Tp. Quy Nhơn, Bình Định",(0256) 3821006                                 ,Bình Định,Gara
Xưởng Trung Hưng Sửa Chữa Ô Tô,"200 Huỳnh Văn Bánh, P. 12, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",(028) 38443581                                ,Tp Hcm,Gara
Cửa Hàng Thành Ký,"125/87 Âu Dương Lân, P. 3, Q. 8, Tp. Hồ Chí Minh (TPHCM)",(028) 38515149                                ,Tp Hcm,Gara
Nhà Máy Ô Tô Hải Phòng,"274 Lạch Tray, P. Lạch Tray, Q. Ngô Quyền, Tp. Hải Phòng",(0225) 3640484                                 ,Hải Phòng,Gara
Công Ty TNHH Minh Khánh Garage Minh Khánh Auto,"KP 4, Phờng Thới Hòa, TX. Bến Cát, Bình Dương",0931240650                              ,Bình Dương,Gara
Đồng Phát - Công Ty Cổ Phần Dịch Vụ Ô Tô Đồng Phát,"479 Nguyễn Tam Trinh, Q. Hoàng Mai, Hà Nội",(024) 38621265                                ,Hà Nội,Gara
Công Ty Phụ Tùng & Tư Vấn Ô Tô,"461 Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",(024) 36250842                                ,Hà Nội,Gara
Cửa Hàng Tin Cậy,"1083 Đường 3 Tháng 2, P. 6, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39553826                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Thành Chiến,"Tổ 18,P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3697361                                 ,Đà Nẵng,Gara
Quảng Độ - Cty Cổ Phần,"153 Yên Phụ, Q. Tây Hồ, Hà Nội",(024) 37191088                                ,Hà Nội,Gara
Doanh Nghiệp Tư Nhân Vinh Phát Thương Mại Dịch Vụ,"25Bis Nguyễn Thị Minh Khai, P. Bến Thành, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38220997                                ,Tp Hcm,Gara
Cơ Sở Huỳnh Văn Sáu,"977 Hậu Giang, P. 11, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38750315                                ,Tp Hcm,Gara
Quang Vinh - Công Ty TNHH Thương Mại & Sửa Chữa Ô Tô Quang Vinh,"31N4 Ngõ 58,Phố Triều Khúc, Q. Thanh Xuân, Hà Nội",(024) 36407762                                ,Hà Nội,Gara
Đức Thịnh - Công Ty TNHH Cơ Khí Ô Tô Đức Thịnh,"56 Giải Phóng, Q. Đống Đa, Hà Nội",(024) 36453074                                ,Hà Nội,Gara
Hợp Tác Xã Diên Hồng Thanh Niên Cơ Khí,"207 Lý Thái Tổ, P. Diên Hồng, Tp. Plây Cu, Gia Lai",(0269) 3823039                                 ,Gia Lai,Gara
Công Ty Thanh Xuân Cơ Khí Ô Tô-Xe Máy,"105 Nguyễn Tuân, Q. Thanh Xuân, Hà Nội",(024) 38587453                                ,Hà Nội,Gara
Tư Thuận - Công Ty TNHH Tư Thuận,"7/1 Thành Thái, P. 14, Q. 10, Tp. Hồ Chí Minh (TPHCM)",(028) 38638088                                ,Tp Hcm,Gara
Tân Đức - Công Ty TNHH Công Nghệ Tân Đức,"11 Lô 2A,Trung Yên, Q. Cầu Giấy, Hà Nội",(024) 37832581                                ,Hà Nội,Gara
Đức Cường - Công Ty TNHH Đức Cường,"Tổ 7, Nguyễn Du Nối Dài,P. Tân Thạnh, Tp. Tam Kỳ, Quảng Nam",(0235) 3811092                                 ,Quảng Nam,Gara
Cửa Hàng Thành Lư,"1/135 Đại Lộ Bình Dương, X. Thuận Giao, H. Thuận An, Bình Dương",(0274) 3823241                                 ,Bình Dương,Gara
Cơ Sở Xuân Lập Sửa Chữa Ô Tô,"108/1B Điện Biên Phủ, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38992389                                ,Tp Hcm,Gara
Tân Trọng Nghĩa - Công Ty TNHH Thương Mại Dịch Vụ Tân Trọng Nghĩa,"150/8 Khu 6, P. Đông Hưng Thuận, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37177109                                ,Tp Hcm,Gara
Cửa Hàng Công Thắng Điện,"101 Nơ Trang Long, P. 11, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38060939                                ,Tp Hcm,Gara
Garage Minh Hồng,"13/8 Quốc Lộ 1A, ấp 3, X. Tân Quý Tây, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM)",(028) 35379230                                ,Tp Hcm,Gara
Xí Nghiệp Sửa Chữa Ô Tô Bưu Điện,"Yên Viên, H. Gia Lâm, Hà Nội",(024) 38780362                                ,Hà Nội,Gara
Xưởng Sửa Chữa Ô Tô Vũng Tàu Công Xưởng-Cty CP Nhật Nhật Tân,"147 Trương Công Định, P. 7, Tp. Vũng Tàu, Bà Rịa-Vũng Tàu",(0254) 3858431                                 ,Bà Rịa-Vũng Tàu,Gara
Phúc Anh - Công Ty TNHH Thương Mại Dịch Vụ & Du Lịch Phúc Anh,"14 Đường 2,Cư Xá Lữ Gia, P. 15, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 38661943                                ,Tp Hcm,Gara
Thành Hoa - Công Ty TNHH Thương Mại Dịch Vụ Thành Hoa,"1/25 ấp Bình Thuận, X. Thuận Giao, H. Thuận An, Bình Dương",(0274) 3715527                                 ,Bình Dương,Gara
Doanh Nghiệp Tư Nhân Thuận Hòa,"74A Quốc Lộ 15, P. Long Bình, Tp. Biên Hòa, Đồng Nai",(0251) 3991688                                 ,Đồng Nai,Gara
Garage Việt Tiến,"124/9F Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38040663                                ,Tp Hcm,Gara
Toyota Đông Sài Gòn - Công Ty Cổ Phần Đại Lý Toyota Việt Nam Toyota Đông Sài Gòn,"507 Xa Lộ Hà Nội, P. An Phú, Q. 2, Tp. Hồ Chí Minh (TPHCM)",(028) 38989261                                ,Tp Hcm,Gara
Công Ty Cổ Phần Đầu Tư & Công Nghệ Ô Tô Việt,"316 Lê Trọng Tấn, Q. Hoàng Mai, Hà Nội",(024) 36403777                                ,Hà Nội,Gara
Trường Thành - Công Ty TNHH Thương Mại Dịch Vụ Ô Tô Trường Thành,"D6/34 Khu Phố 4, TT. Tân Túc, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM)",(028) 37602117                                ,Tp Hcm,Gara
Garage Hồng Đức,"490D Điện Biên Phủ, P. 21, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38999432                                ,Tp Hcm,Gara
Toyota Đông Sài Gòn - Công Ty Cổ Phần Đại Lý Toyota Việt Nam Toyota Đông Sài Gòn,"507 Xa Lộ Hà Nội, P. An Phú, Q. 2, Tp. Hồ Chí Minh (TPHCM)",(028) 38989261                                ,Tp Hcm,Gara
Công Ty TNHH Một Thành Viên Thương Mại Ô Tô Vũ Hùng,"144 Nguyễn Cửu Đàm, P. Tân Sơn Nhì, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",0984155386                              ,Tp Hcm,Gara
Hải Hoàng - Công Ty TNHH Hải Hoàng,"50A Phan Đình Phùng, P. Trần Hưng Đạo, Tp. Quy Nhơn, Bình Định",(0256) 3821006                                 ,Bình Định,Gara
Công Ty Cổ Phần 3/2 Đắc Lắc,"54 Nguyễn Chí Thanh, P. Tân An, Tp. Buôn Ma Thuột, Đắk Lắk",(0262) 3876384                                 ,Đắk Lắk,Gara
Xí Nghiệp Hòa Bình-Việt Nam Liên Doanh Sản Xuất Ô Tô,"22 Cộng Hòa, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 38454285                                ,Tp Hcm,Gara
Kim Vạn Hưng - Công Ty TNHH Một Thành Viên Kim Vạn Hưng,"Tổ 10, Khu Phố Đông Nhì,Đại Lộ Bình Dương, TT. Lái Thiêu, H. Thuận An, Bình Dương",(0274) 3762036                                 ,Bình Dương,Gara
Cơ Sở Nghệ Toàn,"991 Hậu Giang, P. 11, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38754413                                ,Tp Hcm,Gara
Cửa Hàng Tiến Dũng,"D3/38A ấp 4, X. Bình Chánh, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM)",(028) 37605267                                ,Tp Hcm,Gara
Danimex Denmark - Vpđd Công ty TNHH Danimex Denmark,"Phòng 903, Tòa Nhà Việt Âu, 205 Giảng Võ, Q. Ba Đình, Hà Nội",(024) 35122406                                ,Hà Nội,Gara
KAT Việt Nam - Công Ty Cổ Phần KAT Việt Nam,"Khu Tập Thể Cty 49 Bộ Tư Lệnh Công Binh, Xã Mễ Trì,H. Từ Liêm, Hà Nội",(024) 38394819                                ,Hà Nội,Gara
Xưởng Trung Hưng Sửa Chữa Ô Tô,"200 Huỳnh Văn Bánh, P. 12, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",(028) 38443581                                ,Tp Hcm,Gara
Xưởng Cửu Long Sửa Chữa Ô Tô,"504 Kinh Dương Vương, P. An Lạc A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38750016                                ,Tp Hcm,Gara
Hoàng Diệu - Công Ty TNHH Thương Mại Dịch Vụ & Đầu Tư Hoàng Diệu,"306 Phạm Văn Đồng, Tp. Plây Cu, Gia Lai",(0269) 3868868                                 ,Gia Lai,Gara
Doanh Nghiệp Tư Nhân Thành Chiến,"Tổ 18,P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3697361                                 ,Đà Nẵng,Gara
Trung Thượng - Cty Cổ Phần Sửa Chữa Ô Tô,"80 Tôn Thất Tùng, Q. Đống Đa, Hà Nội",(024) 38524765                                ,Hà Nội,Gara
Nguyễn Minh - Công Ty TNHH Thương Mại Dịch Vụ Nguyễn Minh,"143/4A Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35111216                                ,Tp Hcm,Gara
Cơ Sở Hưng Ký,"382/31 Nguyễn Thị Minh Khai, P. 5, Q. 3, Tp. Hồ Chí Minh (TPHCM)",(028) 38323293                                ,Tp Hcm,Gara
Xí Nghiệp Sửa Chữa Ô Tô Bưu Điện,"Yên Viên, H. Gia Lâm, Hà Nội",(024) 38780362                                ,Hà Nội,Gara
Doanh Nghiệp Tư Nhân Hữu Phú,"202/2 Nguyễn Xí, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38984899                                ,Tp Hcm,Gara
Năm Nghĩa - Công Ty TNHH Thương Mại & Dịch Vụ Năm Nghĩa,"377 Tổ 14, Khu 1,Đại Lộ Bình Dương, P. Phú Hòa, TX. Thủ Dầu Một, Bình Dương",(0274) 3829461                                 ,Bình Dương,Gara
Xí Nghiệp Cơ Khí Sửa Chữa,"Khu Định Cư Định Công, Giải Phóng, P. Phương Liệt, Q. Thanh Xuân, Hà Nội",(024) 38641976                                ,Hà Nội,Gara
Đức Thanh - Công Ty TNHH Đức Thanh,"131 Thái Thịnh, Q. Đống Đa, Hà Nội",(024) 38560805                                ,Hà Nội,Gara
Cơ Sở Xuân Lập Sửa Chữa Ô Tô,"108/1B Điện Biên Phủ, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38992389                                ,Tp Hcm,Gara
Cơ Sở Thanh Bình,"233 Trần Phú, P. 9, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38356373                                ,Tp Hcm,Gara
Nhà Máy Ô Tô Hải Phòng,"274 Lạch Tray, P. Lạch Tray, Q. Ngô Quyền, Tp. Hải Phòng",(0225) 3640484                                 ,Hải Phòng,Gara
Hồng Đức - Công Ty TNHH Hồng Đức,"456 Nguyễn Văn Luông, P. 12, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 37518681                                ,Tp Hcm,Gara
Hoàng Xương - Công Ty TNHH Thương Mại Dịch Vụ Hoàng Xương,"2250/20 Khu Phố 1, P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37197498                                ,Tp Hcm,Gara
Công Ty Thanh Xuân Cơ Khí Ô Tô-Xe Máy,"105 Nguyễn Tuân, Q. Thanh Xuân, Hà Nội",(024) 38587453                                ,Hà Nội,Gara
Công Ty TNHH Thương Mại Dịch Vụ Việt Phú Cường,"787 KHP3, QL13, P. Hiệp Bình Phước, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 37273363                                ,Tp Hcm,Gara
Xưởng Thành Công Sữa Chữa Ô Tô,"59 Nguyễn Văn Quỳ, P. Tân Thuận Đông, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 38733335                                ,Tp Hcm,Gara
Ngọc Phú - Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Du Lịch & Vận Tải Ngọc Phú,"207/1 Phan Văn Trị, P. 14, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38433834                                ,Tp Hcm,Gara
Hợp Tác Xã Bình Minh Sữa Chữa Ô Tô Cơ Giới,"163 Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38996631                                ,Tp Hcm,Gara
Sơn Hà - Công Ty Cổ Phần Ô Tô Sơn Hà,"150 Quốc Lộ 1A, P. Thạnh Lộc, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 38856465                                ,Tp Hcm,Gara
Kiều Mây - Công Ty TNHH Thương Mại Kiều Mây,"164 Nguyễn Văn Cừ, Q. Long Biên, Hà Nội",(024) 38720241                                ,Hà Nội,Gara
Hồng An - Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Hồng An,"Tôn Đức Thắng, Tổ 6, Khối 6, P. Tân An, Tp. Buôn Ma Thuột, Đắk Lắk",(0262) 3954104                                 ,Đắk Lắk,Gara
Toàn Tâm - Công Ty Cổ Phần Ô Tô Toàn Tâm,"39A Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35142428                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Đại Việt Tiến,"255B Đào Duy Anh, P. 9, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",(028) 38479489                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Vinh Phát Thương Mại Dịch Vụ,"25Bis Nguyễn Thị Minh Khai, P. Bến Thành, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38220997                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Phước Long Sửa Chữa Ô Tô & Cơ Giới,"284 Xa Lộ Hà Nội, P. Phước Long A, Q. 9, Tp. Hồ Chí Minh (TPHCM)",(028) 37313634                                ,Tp Hcm,Gara
Cơ Sở Hiệp Tín,"196F Trần Bình Trọng, P. 4, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38352054                                ,Tp Hcm,Gara
Năm Tuấn - Công Ty Cổ Phần Dịch Vụ Ô Tô Năm Tuấn,"18ABis Hoàng Hoa Thám, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 22450063                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Nguyễn Văn Điệt,"300 Đống Đa, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3820193                                 ,Đà Nẵng,Gara
Hợp Tác Xã Tân Phú Cơ Khí,"74 Khu Phố 3,Tân Lập 1, P. Hiệp Phú, Q. 9, Tp. Hồ Chí Minh (TPHCM)",(028) 54090372                                ,Tp Hcm,Gara
Phùng Nguyễn - Công Ty TNHH Kỹ Thuật Phùng Nguyễn,"300 Điện Biên Phủ, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 62945806                                ,Tp Hcm,Gara
Hợp Tác Xã Bình Minh Sữa Chữa Ô Tô Cơ Giới,"163 Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38996631                                ,Tp Hcm,Gara
Hồng An - Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Hồng An,"Tôn Đức Thắng, Tổ 6, Khối 6, P. Tân An, Tp. Buôn Ma Thuột, Đắk Lắk",(0262) 3954104                                 ,Đắk Lắk,Gara
Phú Khang - Công Ty Cổ Phần Ô Tô Phú Khang,"195/10E Điện Biên Phủ, P. 15, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35124323                                ,Tp Hcm,Gara
Cơ Sở Đoàn Kết,"13 Nguyễn Xí, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38997599                                ,Tp Hcm,Gara
Cơ Sở Nghệ Quang Tiện Gia Công,"480-482 An Dương Vương, P. 4, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38358342                                ,Tp Hcm,Gara
Hồng Đức - Công Ty TNHH Hồng Đức,"456 Nguyễn Văn Luông, P. 12, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 37518681                                ,Tp Hcm,Gara
Âu Mỹ - Công Ty Cổ Phần Nội Thất Ô Tô Âu Mỹ,"191 Nam Kỳ Khởi Nghĩa, P. 7, Q. 3, Tp. Hồ Chí Minh (TPHCM)",(028) 39322801                                ,Tp Hcm,Gara
Cơ Sở Mười Phải Sửa Chửa Ô Tô,"87 Võ Văn Ngân, P. Linh Chiểu, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 38963572                                ,Tp Hcm,Gara
Sinh Nam - Công Ty TNHH Dịch Vụ Vận Tải Sinh Nam,"394/54 Khu Phố 1,Quốc Lộ 15, P. Trung Dũng, Tp. Biên Hòa, Đồng Nai",(0251) 3824389                                 ,Đồng Nai,Gara
Xưởng Sửa Chữa Ô Tô Quốc Toàn,"Tổ 32,P. Minh Khai, TX. Hà Giang, Hà Giang",(0219) 3866061                                 ,Hà Giang,Gara
Hà Dung - Công Ty TNHH Hà Dung,"614A Hoàng Hoa Thám, Q. Ba Đình, Hà Nội",(024) 37611432                                ,Hà Nội,Gara
Trung Tâm Văn Hiền Bảo Trì Ôtô,"13/5L Đường 30 Tháng 4, P. Phú Hòa, TX. Thủ Dầu Một, Bình Dương",(0274) 3898198                                 ,Bình Dương,Gara
Bảo Long - Công Ty TNHH Phát Triển Kinh Tế Kỹ Thuật Bảo Long,"Lô 73-74/B6 Khu Dân Cư Thanh Lộc Đán,Q. Thanh Khê, Tp. Đà Nẵng",(0236) 3757463                                 ,Đà Nẵng,Gara
Công Ty Minh Thành-Bộ Quốc Phòng,"2Bis Nguyễn Thị Minh Khai, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 39102475                                ,Tp Hcm,Gara
Hợp Tác Xã Sửa Chữa Xe Hơi 23/9,"11 Tân Hóa, P. 14, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 39126053                                ,Tp Hcm,Gara
Cty Tây Ford Cổ Phần Đầu Tư Thương Mại-Cn Đà Lạt,"10A Nguyễn Công Trứ, P. 8, Tp. Đà Lạt, Lâm Đồng",(0263) 3554090                                 ,Lâm Đồng,Gara
Xí Nghiệp Hòa Bình-Việt Nam Liên Doanh Sản Xuất Ô Tô,"22 Cộng Hòa, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 38454285                                ,Tp Hcm,Gara
Đức Thanh - Công Ty TNHH Đức Thanh,"131 Thái Thịnh, Q. Đống Đa, Hà Nội",(024) 38560805                                ,Hà Nội,Gara
Xí Nghiệp Cơ Khí Sửa Chữa,"Khu Định Cư Định Công, Giải Phóng, P. Phương Liệt, Q. Thanh Xuân, Hà Nội",(024) 38641976                                ,Hà Nội,Gara
Doanh Nghiệp Tư Nhân 18 Tháng 4,"27 Tây Sơn, P. Quang Trung, Tp. Quy Nhơn, Bình Định",(0256) 3823280                                 ,Bình Định,Gara
Công Ty Cổ Phần Cơ Khí Ô Tô Cần Thơ,"102 Cách Mạng Tháng Tám, P. Cái Khế, Q. Ninh Kiều, Tp. Cần Thơ",(0292) 3827714                                 ,Cần Thơ,Gara
Công Ty Cổ Phần Thương Mại Ô - tô Việt Hàn,"KM14, Ngọc Hồi, H. Thanh Trì, Hà Nội",0934456687                              ,Hà Nội,Gara
Xưởng Cửu Long Sửa Chữa Ô Tô,"504 Kinh Dương Vương, P. An Lạc A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38750016                                ,Tp Hcm,Gara
Cơ Sở Thanh Hiền Ô Tô,"75 Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38764069                                ,Tp Hcm,Gara
Tổ Hợp Tác Thắng Lợi Sửa Chữa Cơ Khí,"566 Nguyễn Văn Cừ, Q. Long Biên, Hà Nội",(024) 38274856                                ,Hà Nội,Gara
Trung Thượng - Cty Cổ Phần Sửa Chữa Ô Tô,"80 Tôn Thất Tùng, Q. Đống Đa, Hà Nội",(024) 38524765                                ,Hà Nội,Gara
Tân Trọng Nghĩa - Công Ty TNHH Thương Mại Dịch Vụ Tân Trọng Nghĩa,"150/8 Khu 6, P. Đông Hưng Thuận, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37177109                                ,Tp Hcm,Gara
Minh Nguyệt - Công Ty TNHH Ô Tô Minh Nguyệt,"297A Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35127269                                ,Tp Hcm,Gara
Cơ Sở Hoàng Thành,"ấp Hưng Nhơn,Quốc Lộ 1A, X. Hưng Lộc, H. Thống Nhất, Đồng Nai",(0251) 3770997                                 ,Đồng Nai,Gara
Doanh Nghiệp Tư Nhân Thuận Hòa,"74A Quốc Lộ 15, P. Long Bình, Tp. Biên Hòa, Đồng Nai",(0251) 3991688                                 ,Đồng Nai,Gara
Công Ty Cổ Phần Cơ Khí Giao Thông Vận Tải Đồng Nai,"Khu Công Nghiệp Biên Hòa 2, 24 Đường 2A, Tp. Biên Hòa, Đồng Nai",(0251) 3891353                                 ,Đồng Nai,Gara
Garage Trường Thịnh,"14H Phan Văn Trị, P. 7, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",(028) 35880794                                ,Tp Hcm,Gara
Công Ty Cổ Phần Cơ Khí Thương Mại & Vận Tải Số 2,"Tổ 17,P. Sài Đồng, Q. Long Biên, Hà Nội",(024) 38750526                                ,Hà Nội,Gara
Hoàng Diệu - Công Ty TNHH Thương Mại Dịch Vụ & Đầu Tư Hoàng Diệu,"306 Phạm Văn Đồng, Tp. Plây Cu, Gia Lai",(0269) 3868868                                 ,Gia Lai,Gara
Doanh Nghiệp Tư Nhân Thuận Lợi,"Lô D6,Phan Đăng Lưu, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3643753                                 ,Đà Nẵng,Gara
Cơ Sở Thành Công Sửa Chữa Ô Tô,"342 Nơ Trang Long, P. 13, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38055632                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Trần Ngọc ấn,"1A ấp 3,Nguyễn Bình, X. Phú Xuân, H. Nhà Bè, Tp. Hồ Chí Minh (TPHCM)",(028) 37827738                                ,Tp Hcm,Gara
Kim Vạn Hưng - Công Ty TNHH Một Thành Viên Kim Vạn Hưng,"Tổ 10, Khu Phố Đông Nhì,Đại Lộ Bình Dương, TT. Lái Thiêu, H. Thuận An, Bình Dương",(0274) 3762036                                 ,Bình Dương,Gara
Chế Trường Sơn - Công Ty TNHH Một Thành Viên Chế Trường Sơn,"74/47 Hẻm 249,Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",(028) 38120239                                ,Tp Hcm,Gara
Cty Trường Hải Cổ Phần Ô Tô-Cn Đà Nẵng,"405 P. Hòa Minh,Tôn Đức Thắng, Q. Liên Chiểu, Tp. Đà Nẵng",(0236) 3764495                                 ,Đà Nẵng,Gara
Trường Phát - Công Ty Cổ Phần Dịch Vụ & Thương Mại Trường Phát,"11 Ngõ 538,Đường Láng, Q. Đống Đa, Hà Nội",(024) 37763161                                ,Hà Nội,Gara
Garage Hai Chánh,"1056 Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 38750430                                ,Tp Hcm,Gara
Doanh Nghiệp Tư Nhân Vinh Quang Ô Tô,"718Bis Kinh Dương Vương, P. 13, Q. 6, Tp. Hồ Chí Minh (TPHCM)",(028) 37516320                                ,Tp Hcm,Gara
Duy Thành - Công Ty TNHH Thương Mại & Dịch Vụ Duy Thành,"38 Nhà A10, Tập Thể 8/3,Quỳnh Mai, P. Quỳnh Lôi, Q. Hai Bà Trưng, Hà Nội",(024) 36332759                                ,Hà Nội,Gara
LSH Việt Nam - Công Ty TNHH LSH Việt Nam,"Phòng 616, Tầng 6, Tòa Nhà Mê Linh Point2 Ngô Đức Kế, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38237850                                ,Tp Hcm,Gara
