Name,Address,Phone,Province,Service
Công Ty TNHH MTV Cơ Khí Chuyên Dụng Bắc Bộ Trường Hải,"Lô D6, KCN Đài Tư - Hà Nội, 386 Nguyễn Văn Linh, Sài Đồng, Long Biên, Hà Nội",0938808304                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Hyundai-Vinamotor Trường An,"131 Quốc Lộ 1A, H. Bến Lức, Long An",(0272) 3641069                                 ,Long An,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Đầu Tư Phát Triển Hưng Việt Long,"68 Quan Nhân, P. Trung Hòa, Q. Cầu Giấy, Hà Nội",0978875559                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Cơ Điện Việt Nam,"Lô 2-3-83-84, KCN Nội Bài, X.Quang Tiến, H.Sóc Sơn, Hà Nội",(024) 37555435                                ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Thương Mại & Dịch Vụ Ô Tô Long Biên,"Số 3-5 Nguyễn Văn Linh, Long Biên, Hà Nội",0983 583 166                            ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Chi Nhánh Công Ty TNHH Liên Doanh Ô Tô Hòa Bình tại TP. Hồ Chí Minh,"22 Cộng Hòa, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 35037765                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Nam Á Truck,"Tân Thới Hiệp 21, P. Tân Thới Hiệp, Q. 12, ",0908589990                              ,,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ô Tô Hyundai - Việt Hàn,"158 Cách Mạng Tháng Tám, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3698399                                 ,Đà Nẵng,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH VM Motors Đại Hàn,"Số 137A, Quốc Lộ 1A, Khu Phố 1, P. Thới An, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37176789                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Cơ Điện Việt Nam,"Lô 2-3-83-84, KCN Nội Bài, X.Quang Tiến, H.Sóc Sơn, Hà Nội",(024) 37555435                                ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Hồng Sơn,"Tổ Dân Phố Trường Thọ Đông A, P. Trương Quang Trọng, TP. Quảng Ngãi, Quảng Ngãi",(0255) 3830830                                 ,Quảng Ngãi,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Kinh Doanh Quốc Tế Đại Việt,"Nhà 702, Tòa nhà CT2, Khu Đô Thị Văn Khê, Q. Hà Đông, Hà Nội",(024) 33571779                                ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Hyundai-Vinamotor Trường An,"131 Quốc Lộ 1A, H. Bến Lức, Long An",(0272) 3641069                                 ,Long An,Xe Tải - Kinh Doanh và Phân Phối
Ô Tô Nam Việt Anh - Công Ty Cổ Phần Ô Tô Nam Việt Anh,"Số 8A, QL 1A, ấp Hưng Bình, X. Hưng Thịnh, H. Trảng Bom, Đồng Nai",0901295594                              ,Đồng Nai,Xe Tải - Kinh Doanh và Phân Phối
GerGroup,"Số 3 Nguyễn Văn Linh, Long Biên, Hà Nội",0979402351                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH MTV Cơ Khí Chuyên Dụng Bắc Bộ Trường Hải,"Lô D6, KCN Đài Tư - Hà Nội, 386 Nguyễn Văn Linh, Sài Đồng, Long Biên, Hà Nội",0938808304                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty CP Thương Mại Quốc Tế Hợp Nhất,"Km19, QL5, Trưng Trắc, Văn Lâm, Hưng Yên",(024) 66739988                                ,Hưng Yên,Xe Tải - Kinh Doanh và Phân Phối
Hyundai Vũ Hùng,"72 qu&#7889c lộ 1A, P. Thới An, Q.12, Tp. Hồ Chí Minh (TPHCM)",(028) 0984 155 386                            ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Trang My - Công Ty Cổ Phần Trang My,"444- 446- 448 Nguyễn Tất Thành, P. 18, Q. 4, Tp. Hồ Chí Minh (TPHCM)",(028) 39413556                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH MTV Phát Đạt,"44C Xa Lộ Hà Nội, Bình Thắng, Tx. Dĩ An, Bình Dương",01226608931                             ,Bình Dương,Xe Tải - Kinh Doanh và Phân Phối
"Hubei Guang Jie Special Vehicle Co., Ltd","The Southern Suburbs of Zengdu District, Suizhou City, Hubei, China ",0086-722-3253299                        ,,Xe Tải - Kinh Doanh và Phân Phối
Lộc Tài - Công Ty TNHH MTV Thương Mại & Xây Dựng Lộc Tài,"61/1Khu Phố Đông A, P. Đông Hòa, TX. Dĩ An, Bình Dương",(0274) 3751758                                 ,Bình Dương,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Ô Tô Hàn,"Số 39 Quốc Lộ 1A, KP3,  P. Hiệp Bình Phước, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 37273282                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Hải Hoàng - Công Ty TNHH Hải Hoàng,"86-87 ấp Tân Thành, X. Bắc Sơn,Quốc Lộ 1A, H. Trảng Bom, Đồng Nai",(0251) 3967166                                 ,Đồng Nai,Xe Tải - Kinh Doanh và Phân Phối
Showroom TMT Bình Tân,"1454 QL1A, Phường Thới An, Quận 12, Tp. Hồ Chí Minh (TPHCM)",0962187170                              ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ô Tô ZENITH,"288/2 Quốc Lộ 1A, Phường Thới An, Quận 12, Tp. Hồ Chí Minh (TPHCM)",(028) 36202401                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Thương Mại Dịch Vụ Phú Mẫn,"79/43 Đường Số 51, P. 14, Q. Gò Vấp, Tp. Hồ Chí Minh","0909063588, 0976670146                  ",Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Đầu Tư TM & XNK Đức Thịnh,"Số 16A, Ngõ 89, Phố Quan Nhân, P. Nhân Chính, Q. Thanh Xuân, Hà Nội",(024) 66881679                                ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Doanh Nghiệp Tư Nhân Siêu Nghĩa,"3A ấp Chánh, X. Long Hiệp, H. Bến Lức, Long An",(0272) 3641828                                 ,Long An,Xe Tải - Kinh Doanh và Phân Phối
Công ty TNHH Ô Tô Chengli,"KCN Chengli, Thị trấn Tùy Châu, Hồ Bắc",(+86) 13926591183                             ,Hồ Bắc,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ô Tô Nam Hoa,"Số 55, Nguyễn Văn Linh, P. Phúc Đồng, Q. Long Biên, Hà Nội",0938833889                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ô Tô Hyundai Mê Linh,"Km 9, Đường Bắc Thăng Long, Nội Bài, Mê Linh, Hà Nội",0934568595                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Chi Nhánh Công Ty TNHH Liên Doanh Ô Tô Hòa Bình tại TP. Hồ Chí Minh,"22 Cộng Hòa, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 35037765                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Isuzu Long Biên,"Số 449, Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",0919486296                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ngôi Sao Quốc Tế VTP,"Tổ 4, Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",(024) 38182888                                ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
HTX Vận Tải Đoàn Kết,"Số 27 Ngõ 148 Đường Thanh Bình, P. Mộ Lao, Q. Hà Đông, Hà Nội",0963058000                              ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Công Ty Cổ Phần Ô Tô Mê Linh,"Km 9, Đường Võ Văn Kiệt, TT. Quang Minh, Mê Linh, 	 Hà Nội",0917080233	                             ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
Minh Hùng - Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Minh Hùng,"37 Nguyễn Hữu Tiến, P. Tây Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)",(028) 37312927                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Ô Tô Nhân Lực - Công Ty Cổ Phần Nhân Lực,"147 QL. 1A (Xa Lộ Đại Hàn), P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37198879                                ,Tp Hcm,Xe Tải - Kinh Doanh và Phân Phối
Công Ty TNHH Thương Mại & Dịch Vụ Ô Tô Long Biên,"Số 3-5 Nguyễn Văn Linh, Long Biên, Hà Nội",0983 583 166                            ,Hà Nội,Xe Tải - Kinh Doanh và Phân Phối
