,Name,Nganh,Khu vuc,Dia Chi,Phone
216,Công Ty CP Đầu Tư TM Du Lịch Quốc Tế Nụ Cười Vàng,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 34 Hoa Lan, P.2, Q. Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam",71002828
217,Công Ty TNHH Tm & DV Du Lịch Quảng Đà Thành,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 67 Hồ Xuân Hương, Q. Ngũ Sơn, Tp. Đà Nẵng, Việt Nam",(0236) 2638638
218,Dịch Vụ Cho Thuê Xe Máy Tại Tuy Hòa Phú Yên,Cho Thuê Xe Du Lịch,Phú Yên," 24 Trần Bình Trọng, P. 3, Tuy Hòa, Phú Yên, Việt Nam",01666661221
219,Công Ty Cổ Phần Du Lịch Quốc Tế Mở Hạ Long,Cho Thuê Xe Du Lịch,Quảng Ninh," CT2,12A16, Greenbay Hùng Thắng ,Hạ Hong, Quảng Ninh, Việt Nam",0332460038
220,Công Ty Cổ Phần Phát Triển Thương Mại & Du Lịch Phù Đổng,Cho Thuê Xe Du Lịch,Hà Nội," Km 3, Quốc Lộ 3, Mai Lâm, Đông Anh, Hà Nội, Việt Nam",(024) 39611899
221,Công Ty CP Đầu Tư TM DV Du Lịch Đất Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 198 Phan Văn Trị, P. 10, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 39897562
222,Nam Nhật Tân - Công Ty TNHH Dịch Vụ Du Lịch Nam Nhật Tân,Cho Thuê Xe Du Lịch,số 84 Đường Chiến Thắng P.9 Q. Phú Nhuận Tp. Hồ Chí Minh," số 84 Đường Chiến Thắng P.9 Q. Phú Nhuận Tp. Hồ Chí Minh, Việt Nam",Hotline : 0919.040.843
223,Công Ty TNHH MTV Châu Hoàng Dũng,Cho Thuê Xe Du Lịch,Đồng Nai," 140/8A Phạm Văn Thuận, Tam Hiệp, Biên Hòa, Đồng Nai, Việt Nam",0918504963
224,Công Ty TNHH MTV Du Lịch Phong Cách Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," C51 Bình Lợi, P. 13, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 36014232
225,Công Ty TNHH DV TM Du Lịch Rồng Việt,Cho Thuê Xe Du Lịch,Lâm Đồng," Số 80 Bùi Thị Xuân, P. 1, TP. Bảo Lộc, Lâm Đồng, Việt Nam",0937035666
226,Công Ty TNHH MTV Du Lịch Rồng Hoàng Gia,Cho Thuê Xe Du Lịch,Đồng Nai," 50/1 Y Tổ 13, Khu phố 2, P.An Bình, TP Biên Hòa, Đồng Nai, Việt Nam",(0251) 3837006
227,Doanh Nghiệp Tư Nhân Mộng Thương,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 49 Đờng Số 45, P. 10, Q. 6, Tp. Hồ Chí Minh, Việt Nam",(028) 38759443
228,Công ty TNHH Thương mại Dịch vụ Du lịch Kim Cương Trắng,Cho Thuê Xe Du Lịch,Tân Uyên Bình Dương," 349/C đường ĐT 746, Tổ 4, Khu 8, TT Uyên Hưng, Tân Uyên Bình Dương, Việt Nam",(0274) 3856676
229,Công Ty Cổ Phần Kinh Doanh Thương Mại và Đầu tư TNT,Cho Thuê Xe Du Lịch,Hà Nội," Số 30, Lô I, Đền Lừ II, P. Hoàng Văn Thụ, Q. Hoàng Mai, Hà Nội, Việt Nam",(024) 62913237
230,Công Ty TNHH Vận Tải Và Du Lịch Đức Vinh,Cho Thuê Xe Du Lịch,Hà Nội," Số 9 Vũ Phạm Hàm, Trung Yên 1, Q. Cầu Giấy, Hà Nội, Việt Nam",(024) 37246688
231,Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Phú An Hưng - Xe Khách Chất Lượng Cao Bảy Tàu,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 391 Đinh Bộ Lĩnh, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 62572737
232,Công Ty TNHH Du Lịch Dấu ấn Ani Travel,Cho Thuê Xe Du Lịch,Hà Nội," Số 9 Ngõ 8 Đường Liễu Giai, Q. Ba Đình, Hà Nội, Việt Nam",0919012086
233,Công Ty Cổ Phần Ali Thương Mại Và Dịch Vụ (Vina Holiday),Cho Thuê Xe Du Lịch,Hà Nội," P210, Tòa Nhà 12A, KĐT Kim Văn Kim Lũ, Đường Nguyễn Xiển, P. Đại Kim, Q. Hoàng Mai, Hà Nội, Việt Nam",(024) 22668866 - (024)  23246247
234,Công Ty TNHH Thương Mại Dịch Vụ Và Du Lịch Đăng Hải,Cho Thuê Xe Du Lịch,Long An," Số 3/16, Khu 2, Ô 1, Đường Võ Hồng Cúc, Thị Trấn Thủ Thừa, Huyện Thủ Thừa, Long An, Việt Nam",Hotline: 093.360.74.74 -  098.344.71.71
235,Công Ty Cổ Phần Du Lịch Bến Nghé,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 135 Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 3840 5161
236,Công Ty TNHH MTV Nha Trang Tourist,Cho Thuê Xe Du Lịch,Khánh Hòa," 100/17 Hùng Vương, P. Lộc Thọ, Tp. Nha Trang, Khánh Hòa, Việt Nam",(0258) 3524508
237,Công Ty Cổ Phần Đại Nam,Cho Thuê Xe Du Lịch,Hà Nội," Số 999, Phạm Văn Đồng, Từ Liêm, Hà Nội, Việt Nam",(024) 62971748 -  0985735718
238,Công Ty TNHH Easy Riders Vietnam,Cho Thuê Xe Du Lịch,Lâm Đồng," 67 Trương Công Định, Tp. Đà Lạt, Lâm Đồng, Việt Nam",(0263) 3832221
239,Du lịch Cẩm Vân Quảng Nam,Cho Thuê Xe Du Lịch,Quảng Nam," Hà Lam, Thăng Bình, Quảng Nam, Việt Nam",0905012838
240,Mạnh Thành - Công Ty TNHH Thương Mại Dịch Vụ Du Lịch & Vận Tải Mạnh Thành,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 106 Nguyễn Cửu Vân, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 36002920
241,Việt Cam - Công Ty TNHH Xây Dựng Và Dịch Vụ Du Lịch Việt Cam,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Tòa Nhà 23 Trường Quốc Dung, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam",35013207/08/09 -  Hotline: 0907 164 257
242,Cho Thuê Xe Du Lịch Anh Cường,Cho Thuê Xe Du Lịch,Đắk Lắk," Số 575 Lê Duẩn, Eatam BMT, Đắk Lắk, Việt Nam",0984222441
243,Công Ty TNHH Gia Khánh,Cho Thuê Xe Du Lịch,Quảng Nam," 372 Hùng Vương, TP. Hội An, Quảng Nam, Việt Nam",0901308368
244,Công Ty Cổ Phần Du Lịch Và Thương Mại Nam Dương,Cho Thuê Xe Du Lịch,Hà Nội," Tầng 23, CT2, Ban Cơ Yếu Chính Phủ, Lê Văn Lương, P. Nhân Chính, Q. Thanh Xuân, Hà Nội, Việt Nam",(024) 35683326
245,Công Ty TNHH Thương Mại Dịch Vụ Và Du Lịch Đất Tây Đô,Cho Thuê Xe Du Lịch,TP. Cần Thơ," A21, Đường Số 2, KDC Công Trình 8, TP. Cần Thơ, Việt Nam",(0292) 3768471
246,Công Ty Cổ Phần Du Lịch Quốc Tế Goldsun,Cho Thuê Xe Du Lịch,Vĩnh Phúc," Đường Nguyễn Tri Phương, Phường Khai Quang, Thành Phố Vĩnh Yên, Vĩnh Phúc, Việt Nam",(0211) 6335888
247,Công Ty TNHH Thương Mại Dịch Vụ Phú An Khang,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 195/15 Xô Viết Nghệ Tĩnh, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 38982584
248,Hợp Tác Xã Kênh Thuê Xe,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 230/34/9 Phan Huy Ích, Phường 12, Quận Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 66788841
249,Công Ty TNHH Du Lịch Thương Mại Thanh Niên Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 84/71 Tân Sơn Nhì, P Tân Sơn, Q Tân Phú, Tp. Hồ Chí Minh, Việt Nam",(028) 36008178
250,Việt Tiến - Công Ty TNHH Du Lịch Dịch Vụ Thương Mại Việt Tiến,Cho Thuê Xe Du Lịch,Hà Nội," 12 Ngách 173/151 Hoàng Hoa Thám, Hai Bà Trưng, Ba Đình, Hà Nội, Việt Nam",(024) 38237032
251,Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Thủy Phựng,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," D6/26C, Kp. 4, TT. Tân Túc, H. Bình Chánh, Tp. Hồ Chí Minh, Việt Nam",0937701703
252,Công Ty TNHH Du Lịch Và Dịch Vụ HT Việt Nam,Cho Thuê Xe Du Lịch,Hà Nội," 383 Bạch Đằng, Chương Dương, Q. Hoàn Kiếm, Hà Nội, Việt Nam",(024) 39329527
253,Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Trần Đặng - CN Hà Nội,Cho Thuê Xe Du Lịch,Hà Nội," 52 Lương Ngọc Quyến, Q. Hoàn Kiếm, Hà Nội, Việt Nam",(024) 39261568
254,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ & Du Lịch Nguyễn Bình,Cho Thuê Xe Du Lịch,TP. Cần Thơ," Khu Dân Cư91/23, Lô 103, Đường 30/4, Q. Ninh Kiều, TP. Cần Thơ, Việt Nam",(071) 3872141
255,Công Ty TNHH MTV Ba Ba Chín Chín,Cho Thuê Xe Du Lịch,Đồng Nai," B1-19, Chợ Long Thọ, X. Long Thọ, H. Nhơn Trạch, Đồng Nai, Việt Nam",0909255339
256,Công Ty Cổ Phần Thương Mại Dịch Vụ Vận Chuyển HaNoiTrans,Cho Thuê Xe Du Lịch,Hà Nội," Số 54, Ngõ 85, Vũ Đức Thuận, P. Việt Hưng, Q. Long Biên, Hà Nội, Việt Nam",0913534040
257,Công Ty TNHH Vận Tải Và Du Lịch Minh Đức,Cho Thuê Xe Du Lịch,Hà Nội," Số 9, Ngõ 1/267, Đường Hồ Tùng Mậu, P. Cầu Diễn, Q. Nam Từ Liêm, Hà Nội, Việt Nam",0983372885
258,Công Ty TNHH Thương Mại & Dịch Vụ Du Lịch Kỳ Quan Việt,Cho Thuê Xe Du Lịch,Hà Nội," Số 23, Phố Tống Duy Tân, Q. Hoàn Kiếm, Hà Nội, Việt Nam",(024) 39328771
259,Công Ty TNHH Du Lịch Vận Tải Và Thương Mại ECOVICO,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 09-11 Trần Đình Nam, P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng, Việt Nam",(0236) 3712771
260,Lữ Phương - Công Ty TNHH Lữ Phương,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 49  Nguyễn Các, P. Hoà Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng, Việt Nam",(0236) 3612251
261,Nam Phương - Công Ty TNHH Thương Mại Tiếp Thị Dịch Vụ Du Lịch Nam Phương (Thương Hiệu NP TOUR),Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 58C Hoàng Hoa Thám, P. 7, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 35511820 - (028)  (10Lines)
262,Doanh Nghiệp Tư Nhân Du Lịch Thanh Sơn,Cho Thuê Xe Du Lịch,Kiên Giang," Số 126, Nguyễn Trung Trực, Kp 5, TT. Dương Đông, H. Phú quốc, Kiên Giang, Việt Nam",(0297) 3991777
263,Công Ty TNHH MTV Thương Hiệu Vận Tải Ba Thành,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 248/25 Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",0868996850
264,Công Ty TNHH Xây Dựng Dịch Vụ Du Lịch Khám Phá Việt,Cho Thuê Xe Du Lịch,Hà Nội," 143A Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí MinhVPGD: Số 8, Ngõ 76, Phố Mai Dịch, Q. Cầu Giấy, Hà Nội, Việt Nam",(08) 62584973 -  Hotline: 0933 637 008
265,Công Ty Cổ Phần Tập Đoàn Vận Tải Phượng Hoàng,Cho Thuê Xe Du Lịch,Hưng Yên," Thôn Ninh Phúc, X. Hùng An, Kim Động, Hưng Yên, Việt Nam",(0221) 3551464
266,Công Ty Cổ Phần Hoàng Phi,Cho Thuê Xe Du Lịch,Hà Nội," Khu 6, Thị Trấn Trôi, Hoài Đức, Hà Nội, Việt Nam",(024) 33860626
267,Công Ty TNHH MTV TM DV Du Lịch Kỳ Nghỉ Việt,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Phòng 607C, Chung Cư  Mỹ Thuận, Đường An Dương Vương, P. 16, Q.8, Tp. Hồ Chí Minh, Việt Nam",(028) 2290588
268,MOTOGO - Thuê Xe Máy,Cho Thuê Xe Du Lịch,Hà Nội," 81 Nguyễn Khả Trạc, Mai Dịch, Cầu Giấy, Hà Nội, Việt Nam",0338023344
269,Lan Hương - Công Ty TNHH Thương Mại Dịch Vụ Vận Du Lịch Tải Lan Hương,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 349/177 Lê Đại Hành, P. 13, Q. 11, Tp. Hồ Chí Minh, Việt Nam",(028) 39628788
270,Công Ty TNHH Xây Dựng  Dịch Vụ Du Lịch Khám Phá Việt,Cho Thuê Xe Du Lịch,Bình Dương," 55/4 Huỳnh Khắc Huy, Văn Lũy, P. Phú Lợi, TP. Thủ Dầu Một, Bình Dương , Việt Nam",(04) 66873163 -  Hotline: 0933 637 008
271,Thành Công Đà Lạt,Cho Thuê Xe Du Lịch,Lâm Đồng," 14/4 Finom, X. Hiệp Thạnh, H. Đức Trọng, Lâm Đồng, Việt Nam",0969706362
272,DNTN Vận Tải Và Du Lịch Lê Đang,Cho Thuê Xe Du Lịch,Phú Yên," 148 Nguyễn Văn Linh, P. Phú Lâm, TP. Tuy Hòa, Phú Yên, Việt Nam",0935456567
273,Công Ty CP Thương Mại Dịch Vụ Duy Tuấn,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 160 Chính Hữu, P. Phước Mỹ, Q. Sơn Trà, Tp. Đà Nẵng, Việt Nam",0915063667
274,Công Ty Cổ Phần Fastt,Cho Thuê Xe Du Lịch,quận Đống Đa Hà Nội," 21 Đặng Trần Côn, phường Quốc Tử Giám, quận Đống Đa Hà Nội, Việt Nam",(024) 62727272
275,Công Ty CP TM Du Lịch Vận Tải Bình Minh,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 82/36 Đinh Tiên Hoàng, P. 1, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",(028) 35511809
276,Công Ty CP Thương Mại & Xuất Nhập Khẩu Thiên Vương,Cho Thuê Xe Du Lịch,Hà Nội," Số 273 Núi Đôi, TT Sóc Sơn, H. Sóc Sơn, Hà Nội, Việt Nam",0904431686
277,Công Ty TNHH MTV Vận Tải Và Du Lịch Đà Nẵng 365,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," Số 223, H18/9, Trường Chinh, Q. Thanh Khê, Tp. Đà Nẵng, Việt Nam",(0236) 3611262 -  0935214222
278,Công Ty Thuê Xe Máy Quy Nhơn - TOPTHUEXE,Cho Thuê Xe Du Lịch,Bình Định," 144 Lê Thanh Nghị, P. Đống Đa, TP. Quy Nhơn, Bình Định, Việt Nam",0937722834
279,Biệt Thự Du Lịch Cao Cấp Bảo Đại - Công Ty CP Du Lịch Đồ Sơn,Cho Thuê Xe Du Lịch,Tp. Hải Phòng," Khu 2, TX. Đồ Sơn, Tp. Hải Phòng, Việt Nam",(0225) 3861330
280,GoldSun - Công Ty TNHH Một Thành Viên Dịch vụ Du Lịch GoldSun,Cho Thuê Xe Du Lịch,Hà Nội," 27 Trịnh Hoài Đức Kéo Dài, Ngõ 19 Cát Linh, P. Quốc Tử Giám, Q.  Đống Đa, Hà Nội, Việt Nam",(024) 37326901 -  Hotline: 0904 352 246
281,Vận Tải Trung Việt - Công Ty TNHH Dịch Vụ Vận Tải Trung Việt,Cho Thuê Xe Du Lịch,Bà Rịa-Vũng Tàu," QL 51, KP. Phước Thạnh, P. Mỹ Xuân, TX. Tân Thành, Bà Rịa-Vũng Tàu, Việt Nam",(0254) 3876665
282,Công Ty Du Lịch Thái Dương,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 302 Cộng Hòa, P. 13, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",19009227
283,Hoàng Việt á - Công Ty TNHH Thương Mại Dịch Vụ & Du Lịch Hoàng Việt á,Cho Thuê Xe Du Lịch,Đồng Nai," Đường Tôn Đức Thắng (25B cũ), ấp 4, X. Hiệp Phước, H. Nhơn Trạch, Đồng Nai, Việt Nam",(0251) 3848601
284,Công Ty TNHH Du Lịch Ngọc Thiên Kim,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," A7/22C1 Quốc Lộ 50, X. Bình Hưng, H. Bình Chánh, Tp. Hồ Chí Minh, Việt Nam",0906456360
285,Công Ty TNHH Truyền Thông Sự Kiện Và Du Lịch Bờ Cát Vàng,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh,"  9/6 Tân Hòa 2, P. Hiệp Phú, Q. 9, Tp. Hồ Chí Minh, Việt Nam",0938165616
286,Duy Phương - Công Ty TNHH Du Lịch Duy Phương,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh,"  29/3 Đường TA16, Phường Thới An, Quận 12, Tp. Hồ Chí Minh, Việt Nam",0962 585 132
287,Công Ty TNHH MTV Trường Kim Huy,Cho Thuê Xe Du Lịch,Bình Dương,"  144D/2, Khu Phố 1B, Tổ 11, P. An Phú, TP. Thuận An, Bình Dương, Việt Nam",(0274) 6256333 -  0989 619 095
288,Công Ty Cổ Phần AnhNguyenTour- Việt Nam,Cho Thuê Xe Du Lịch,Bình Thuận," 9C Nguyễn Tất Thành, P. Bình Hưng, TP. Phan Thiết, Bình Thuận, Việt Nam",(0252) 3822317
289,Cho Thuê Xe SIGO - Công Ty TNHH SIGO Việt Nam,Cho Thuê Xe Du Lịch ,Hà Nội," 44B Hàng Tre, Q. Hoàn Kiếm, Hà Nội, Việt Nam",(024) 38246170
290,Công Ty TNHH MTV Dịch Vụ Trúc Phương,Cho Thuê Xe Du Lịch,Đà Nẵng," K115/15 Ông Ích Khiêm, P. Thanh Bình, Q. Hải Châu, Đà Nẵng, Việt Nam",0936551829
291,Công Ty TNHH Dịch Vụ Du Lịch Nối Vòng Tay Lớn,Cho Thuê Xe Du Lịch,Khánh Hòa," 8/27 Nguyễn Thiện Thuật, Nha Trang, Khánh Hòa, Việt Nam",0908 898 475
292,Công Ty CP Dịch Vụ Lữ Hành Châu Á,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 753/26 Lò Gốm, P. 9, Q. 6, Tp. Hồ Chí Minh, Việt Nam",(028) 36203477
293,Nhà Xe Năm Buôi,Cho Thuê Xe Du Lịch,Hà Nội," Số 03, Ngách 203/43 Tôn Đức Thắng, P.Hàng Bột, Q.Đống Đa, Hà Nội, Việt Nam",0966653888
294,Lợi Đạt - Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Lợi Đạt,Cho Thuê Xe Du Lịch,Hà Nội," Số 6, Tổ 70, Đường Tam Trinh, P. Hoàng Văn Thụ, Q. Hoàng Mai, Hà Nội, Việt Nam",(024) 33506987
295,Công Ty CP Truyền Thông Du Lịch Việt,Cho Thuê Xe Du Lịch,Bình Dương," 34B, Khu Phố 1, TX. Uyên Hưng, H. Tân Uyên, Bình Dương, Việt Nam",0938494789
296,Công Ty TNHH TM XNK Du Lịch Thế Giới Việt,Cho Thuê Xe Du Lịch,Q.1 Tp. Hồ Chí Minh," 05 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Q.1 Tp. Hồ Chí Minh, Việt Nam",(028) 38214623
297,Công Ty TNHH Lữ Hành Vàm Cỏ Đông,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Trụ sở chính: 95B-97-99 Trần Hưng Đạo, P. Cống Lãnh, Q. 1, Tp. Hồ Chí Minh, Việt Nam",73056789
298,Công Ty CP Thương Mại Và Dịch Vụ Vận Tải Du Lịch Nội Bài 247,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 402 Lê Hồng Phong, P. 1, Q. 10, Tp. Hồ Chí Minh, Việt Nam",(028) 73001833
299,Vận Chuyển Đặng Hoàng - Công Ty TNHH Thương Mại Và Dịch Vụ Tổng Hợp Đặng Hoàng,Cho Thuê Xe Du Lịch ,Long An," 289 Đường Nguyễn Minh Trung, ấp Phước Tú, X. Thanh Phú, H. Bến Lức, Long An, Việt Nam",(0272) 3633643
300,Công Ty Cho Thuê Xe Du Lịch Tcar Tại Đà Lạt,Cho Thuê Xe Du Lịch,Hà Nội," Số 6, Ngách 56, Ngõ 19, Đường Mai Động, P. Mai Động, Q. Hoàng Mai, Hà Nội, Việt Nam",0788023023
301,Thuê Xe Máy Vũng Tàu - Thanh Hải,Cho Thuê Xe Du Lịch,Lâm Đồng," 191 Bùi Thị Xuân, P. 8, TP. Đà Lạt, Lâm Đồng, Việt Nam",0919815871
302,Vận Tải Du Lịch Hưng Long - Công Ty Cổ Phần Vận Tải Du Lịch Hưng Long,Cho Thuê Xe Du Lịch,Bà Rịa-Vũng Tàu," 119/7 Hoàng Hoa Thám, P. Thắng Tam, TP. Vũng Tàu, Bà Rịa-Vũng Tàu, Việt Nam",0989177044
303,Công Ty TNHH Phát Triển Thương Mại Du Lịch Bình Minh,Cho Thuê Xe Du Lịch,Hà Nội," Số 89, Ngõ 229 , Tổ 2 , Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội, Việt Nam",1900 1998 -  0914 077 779
304,SaigonQueen Travel - Công Ty TNHH Du Lịch Truyền Thông Và Sự Kiện SaigonQueen,Cho Thuê Xe Du Lịch,Hà Nội," Số 17 Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội, Việt Nam",0347371111
305,Công Ty TNHH Thông Tin Du Lịch Việt Nam,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 163/17/18 Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",(028) 62574899 - (028)  088851192
306,Văn Phòng Du Lịch Hura,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 244/17 Huỳnh Văn Bánh, P. 11, Q. Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam",(028) 39951884
307,Công Ty CP TM & DV Du Lịch Tâm Nguyên Phát,Cho Thuê Xe Du Lịch,Thừa Thiên Huế," 54 Bạch Đằng, TP. Huế, Thừa Thiên Huế, Việt Nam",0935566099
308,Vận Tải á Đông - Công Ty TNHH Chuyển Phát Nhanh á Đông,Cho Thuê Xe Du Lịch ,Tp. Đà Nẵng," 55 Nguyễn Khoa Chiêm, Q. Cẩm Lê, Tp. Đà Nẵng, Việt Nam",0905369896
309,Công Ty TNHH Thương Mại Dịch Vụ Sản Xuất Tân Ngọc Châu TNC,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," F1/15A1, Đường Vĩnh Lộc, Ấp 6A, Vĩnh Lộc B, H. Bình Chánh, Tp. Hồ Chí Minh, Việt Nam",(028) 22534517 -  0917633809 -  0937 272 899
310,Motobike Rental Hội An,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," Số 84 Phan Châu Trinh, Hội An, Tp. Đà Nẵng, Việt Nam",09352439306
311,Bảo An Car,Cho Thuê Xe Du Lịch,Hà Nội," Tiến Thịnh, H. Mê Linh, Hà Nội, Việt Nam",0916995991
312,Tuy Hòa Go - Công Ty TNHH TM & DV Vận Tải Miền Trung,Cho Thuê Xe Du Lịch,Phú Yên," Số 116 Đường 3 Tháng 2, KP. 2, P. Phú Thạnh, Tp. Tuy Hoà, Phú Yên, Việt Nam",0901409555
313,Thiện Tuấn Vũ Logistics - Công Ty TNHH Vận Tải Hàng Hóa Thiện Tuấn Vũ,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," Số 35 Trần Triệu Luật, P. 7, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",(028) 38657703 -  0909 382 879 -  0975 304 089
314,Công Ty TNHH TM DV Du Lịch Hạnh Dung,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 83 Trường Sơn, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh, Việt Nam",(028) 38486268
315,Công ty TNHH Đầu Tư  Xây Dựng Môi Trường Việt,Cho Thuê Xe Du Lịch,Hà Nội," Số 91, ngõ 42, Phố Thịnh Liệt, P. Thịnh Liệt, Q. Hoàng Mai, Hà Nội, Việt Nam",0903266639
316,Công Ty TNHH Thương Mại Và Dịch Vụ Việt Ba,Cho Thuê Xe Du Lịch,Tp. Đà Nẵng," 50 Phan Thúc Duyện, Phường Mỹ An, Quận Ngũ Hành Sơn, Tp. Đà Nẵng, Việt Nam",0905180190
317,Công Ty TNHH Đông Nam Kim Đô,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 14 Trần Não, KP. 2, P. Bình An, Q. 2, Tp. Hồ Chí Minh, Việt Nam",0944839639
318,Công Ty TNHH  TM DV Nam Việt,Cho Thuê Xe Du Lịch,Q.1 Tp. Hồ Chí Minh," 53C Trần Đình Xu, P. Cầu Kho, Q.1 Tp. Hồ Chí Minh, Việt Nam",(028) 38272055
319,Công Ty TNHH Du Lịch Và Thương Mại Mỹ Tâm,Cho Thuê Xe Du Lịch,Bình Thuận," 310 Đặng Văn Lãnh, Xã Phong Nẫm, Thành phố Phan Thiết, Bình Thuận, Việt Nam",(0252) 3500286 -  0939790983
320,Công Ty TNHH Vận Tải Thái Phát,Cho Thuê Xe Du Lịch,Tp. Hồ Chí Minh," 26F/1 Lê Quốc Hưng , Phường 12, Quận 4, Tp. Hồ Chí Minh, Việt Nam",(028) 38262676
321,Công Ty Cổ Phần Đầu Tư & Phát Triển Dịch Vụ Và Du Lịch Đông Dương,Cho Thuê Xe Du Lịch,Hà Nội," 45/23/117 Nguyễn Sơn, Long Biên, Hà Nội, Việt Nam",0369078889
322,Công Ty TNHH Vận Tải Du Lịch Anh Thư,Cho Thuê Xe Du Lịch,Hà Nội," Thôn Đại Định, Xã Tam Hưng, Huyện Thanh Oai, Hà Nội, Việt Nam",(024) 33979239
323,Công Ty TNHH Thương Mại Và Du Lịch Phong Lưu,Cho Thuê Xe Du Lịch,TP. Cần Thơ,"  Tầng 1, 100 Đường D14, Khu Dân Cư Hồng Loan, P. Hưng Thạnh, Q. Cái Răng, TP. Cần Thơ, Việt Nam",0862 330 990 -  0898 990 638
324,Công Ty CP MTV Du Lịch Và Tiếp Thị GTVT VIET NAM (VIETRAVEL) - Chi Nhánh Đồng Nai,Cho Thuê Xe Du Lịch,TP. Đà Lạt Lâm Đồng," 139 Hoàng Diệu, P. 5, TP. Đà Lạt Lâm Đồng, Việt Nam",(0263) 3744466 -  0909456557
325,Thuê Xe Máy Đà Nẵng Gia Huy,Cho Thuê Xe Du Lịch,Đồng Nai," Số 59 (số mới 242), Đờng 30/04, P. Thanh Bình, TP. Biên Hoà, Đồng Nai, Việt Nam",(0251) 3948930
